run,case,window,joint,first_order_sum,second_order_sum,first_order_share_percent,second_order_share_percent,combined_share_percent,combined_reward_magnitude
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,right_hip_joint,2.0456754789035303,4.301275362346591,2.540945511257669,3.9168196204561316,3.0065545716225768,0.014634614959134007
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,left_hip_joint,1.1031685992989249,2.138373563599669,1.3702521878257314,1.9472418815805599,1.5655110616960515,0.007620234742595202
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,right_thigh_joint,6.12542030021437,12.853869008831651,7.6084204835552445,11.704967036822781,8.99473132308342,0.04378248471410496
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,left_thigh_joint,3.9971439338128727,8.70759090337728,4.964875925440762,7.929290739165013,5.96806247188581,0.02904996209031741
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,right_shank_joint,4.192679229773481,7.965289404823595,5.207751463465911,7.253337486025025,5.899997490549159,0.028718651026329322
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,left_shank_joint,2.3379507451918284,4.889499556650785,2.9039823338552346,4.4524672764157165,3.4280045639957653,0.01668605231574349
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,right_foot_joint,0.19476400439194141,0.35506166366246494,0.2419175122436955,0.32332561241701707,0.26946679802091994,0.001311648513061463
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,left_foot_joint,0.3038074899605659,0.7330530142290355,0.37736106526315905,0.6675314150081223,0.4755575085185796,0.0023148094811858166
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,right_wheel_joint,34.01857311806674,31.803653435658134,42.25466920592579,28.960985588007844,37.755958534109276,0.18377977262575418
2026-09-19_11-41-48,right-delay15-noise,turn_onset_40_42s,left_wheel_joint,26.1892526351171,36.067842053605546,32.52982431116681,32.84403334410179,32.636155676518435,0.15885877362087672
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,right_hip_joint,29.700080201064235,63.77445159399508,2.4767428481898657,4.297484253198503,3.053871076527419,0.21446199819524958
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,left_hip_joint,14.599885948945392,32.03253072335771,1.2175106216427825,2.1585335966525,1.5157907183650934,0.10644833988081814
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,right_thigh_joint,81.19663654132006,166.18179388592463,6.771132855175936,11.198271792905313,8.174422111248976,0.5740592369941672
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,left_thigh_joint,51.29820884481025,111.05329133825123,4.277849454318352,7.483400623031583,5.29392678510002,0.3717727723866179
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,right_shank_joint,50.33769518153065,97.62942840988708,4.1977505007124565,6.578824603797385,4.952489792560063,0.34779492334095324
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,left_shank_joint,29.843968251472134,64.30051461646644,2.488741930258842,4.332933363284987,3.0733032147607586,0.21582664493058823
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,right_foot_joint,3.12659318864901,5.804729956547829,0.2607322022958074,0.39115562672565235,0.3020730756718133,0.021213467689417786
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,left_foot_joint,4.259495057118413,9.247647403430943,0.35520691689041606,0.6231589312344399,0.4401408184826147,0.03090945133362007
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,right_wheel_joint,450.01992356447823,429.94056259263857,37.52796691745408,28.971833569277493,34.81589255748774,2.4449905381468713
2026-09-19_11-41-48,right-delay15-noise,turn_42_70s,left_wheel_joint,484.7763287096973,504.0300529871797,40.426365753061475,33.96440363989214,38.37808984979551,2.6951503943195587
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,right_hip_joint,0.9058351010596577,1.9165438511023225,0.6649210877183221,1.489090399206395,0.8805251997586288,0.006498156180892114
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,left_hip_joint,1.0697456856053233,2.7570078023789892,0.7852383552178427,2.142102747452602,1.1401964182870465,0.008414494445989778
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,right_thigh_joint,2.991650677534995,6.4850625913888065,2.195997505785345,5.038676489210184,2.9396472261690723,0.02169419659722319
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,left_thigh_joint,2.801515706087277,6.066906468088308,2.0564304346038296,4.713783182846231,2.7515984925216994,0.020306422526481568
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,right_shank_joint,1.9930375333327703,3.659524102530521,1.4629734296858405,2.8433276930284346,1.8240764835130745,0.013461436287126864
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,left_shank_joint,1.7356624576399293,4.014435377305201,1.2740492920794766,3.1190818697633467,1.756712993641878,0.012964302896517519
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,right_foot_joint,0.16582535202770166,0.3854948244148835,0.12172278741743234,0.299516570753022,0.16823394750072215,0.0012415436447331318
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,left_foot_joint,0.26560229414991754,0.4802963426596952,0.19496326220970087,0.37317417611767073,0.24158354436949764,0.0017828536905892128
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,right_wheel_joint,66.37333946790284,45.63969810495347,48.72082459916601,35.46051723871363,45.2519053443713,0.3339529050290416
2026-09-19_11-41-48,right-delay15-noise,stop_onset_70_72s,left_wheel_joint,57.929756373692896,57.30070563211869,42.5228792461162,44.5207296329085,43.04552034986709,0.3176700839429496
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,right_hip_joint,5.533212323696287,13.485894678243508,0.4832046925946201,1.26673177392102,0.6857570883655234,0.04236169131215041
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,left_hip_joint,5.120428949444139,13.001016979874425,0.4471571217089908,1.221187151065504,0.647254400515711,0.03998324126758819
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,right_thigh_joint,20.930100276621083,56.94777424306005,1.8277850330860328,5.349111557584914,2.7380957815306695,0.1691420624710744
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,left_thigh_joint,20.425225129240044,54.49824854612841,1.7836952663976744,5.119027302489465,2.6459239126088265,0.16344827333615278
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,right_shank_joint,13.020929255358132,32.28595483932693,1.1370924790264691,3.0326237763323034,1.6271130726708678,0.10051264928042293
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,left_shank_joint,14.245618984769575,37.3445140572297,1.2440422560465434,3.5077748763862084,1.8292478941954213,0.11299924702492284
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,right_foot_joint,1.828700554282365,4.014437939446064,0.15969687000721058,0.37707665777148786,0.21589249853518314,0.013336459126298559
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,left_foot_joint,3.1322742465313427,6.7792980053297764,0.2735354303928386,0.6367803095841112,0.3674391668241956,0.022698043994120037
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,right_wheel_joint,510.58678638455996,399.0393467758426,44.58855303658655,37.48181575384249,42.75136489460509,2.640906165702004
2026-09-19_11-41-48,right-delay15-noise,stopped_72_90s,left_wheel_joint,550.2840476644576,447.2246875640523,48.05523781415305,42.007870841022495,46.49191129014851,2.8719732220039087
2026-09-19_11-41-48,left-delay15-noise,whole,right_hip_joint,61.59524533486967,138.6677041380634,1.283681641693555,2.6970251400551444,1.6888048825959574,0.4543825375465738
2026-09-19_11-41-48,left-delay15-noise,whole,left_hip_joint,53.50940503123578,121.78775471152005,1.115167908222562,2.3687176350796553,1.4744875842711516,0.39671925219222315
2026-09-19_11-41-48,left-delay15-noise,whole,right_thigh_joint,153.17229380875733,346.94962630347925,3.1922019387928655,6.748015843267781,4.211446626794505,1.1331136146902483
2026-09-19_11-41-48,left-delay15-noise,whole,left_thigh_joint,138.10212837793935,307.69999404419997,2.878130704955693,5.984627961430495,3.7685824867457662,1.0139585045780575
2026-09-19_11-41-48,left-delay15-noise,whole,right_shank_joint,105.075042223452,231.78357640204123,2.1898265356216053,4.50808742016667,2.8543368714974253,0.7679755334968698
2026-09-19_11-41-48,left-delay15-noise,whole,left_shank_joint,115.87441954141579,235.2884696438864,2.4148919985388204,4.576256034085988,3.034429148471459,0.8164303826314928
2026-09-19_11-41-48,left-delay15-noise,whole,right_foot_joint,10.601301192204689,19.650237130631332,0.220937438344663,0.382188368075897,0.2671586855693981,0.07188056046476575
2026-09-19_11-41-48,left-delay15-noise,whole,left_foot_joint,18.63906042892727,36.58854640011387,0.38844913371074186,0.7116309460271374,0.48108653103001214,0.1294390613158799
2026-09-19_11-41-48,left-delay15-noise,whole,right_wheel_joint,2033.3922730438646,1862.658830482916,42.37710747115512,36.22788539252364,40.61448374917126,10.927557337899833
2026-09-19_11-41-48,left-delay15-noise,whole,left_wheel_joint,2108.3660279076275,1840.4310657364297,43.93960522896438,35.795565259287585,41.60518343385306,11.194110710235154
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,right_hip_joint,6.698823596043027,16.421690479732824,3.1054749724976816,11.390672803036825,4.765841803506379,0.051427830103771346
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,left_hip_joint,4.944086072789941,11.153171501207517,2.292004758864364,7.736239301501972,3.3830380256269352,0.03650610154297104
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,right_thigh_joint,2.149581316715932,4.64739425007201,0.9965139228853731,3.223599138871738,1.4428253445419126,0.015569416641971744
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,left_thigh_joint,2.407665573487228,5.360889166083164,1.1161579452585482,3.718504772670137,1.6376723910679545,0.017671996043073658
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,right_shank_joint,3.112497460191322,6.626413412304473,1.442907523389076,4.596317725654943,2.0748559465284133,0.022389609959221995
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,left_shank_joint,1.6333620514931992,3.552706799383097,0.7572023504150532,2.464284707280358,1.0993043715269455,0.011862508405047443
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,right_foot_joint,0.20471439956690485,0.3955048591920348,0.09490255046280664,0.27433633879701014,0.13086136721117628,0.0014121148870556717
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,left_foot_joint,1.2215692515611487,0.9213538186235188,0.5663013338844616,0.6390840149326568,0.5808870989990702,0.006268307734179873
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,right_wheel_joint,100.04003811703137,47.78146413652694,46.37707355119306,33.14293523562209,43.72493117081909,0.4718323486729159
2026-09-19_11-41-48,left-delay15-noise,startup_0_2s,left_wheel_joint,93.2977759236944,47.3072826384916,43.25146109114959,32.81402596163227,41.15978248017213,0.444152027652515
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,right_hip_joint,1.8068617289175997,4.667137730992989,0.34056530873346896,0.9047438346140231,0.4913089137854988,0.014228153512159883
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,left_hip_joint,1.6790007822612605,4.377124220042264,0.3164655106824828,0.8485235233416559,0.45862679340745277,0.013281689459108436
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,right_thigh_joint,7.222672544737214,21.258262199814023,1.3613613403349447,4.1210015149473564,2.098713241345728,0.0607780834786699
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,left_thigh_joint,7.315983712737584,21.262151258369688,1.378949042940923,4.1217554249353405,2.1118031006813087,0.06115716173850487
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,right_shank_joint,4.167617775192815,11.803551819565342,0.785531073892352,2.2881670417356106,1.1870223616367832,0.03437579883011927
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,left_shank_joint,5.475282072787284,15.652068096931979,1.032005437759021,3.034217742411709,1.5669791863819515,0.045379230436547104
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,right_foot_joint,0.7294167396930469,1.7624401316814051,0.13748370070228633,0.34165626448650305,0.19203683752987355,0.005561327156294296
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,left_foot_joint,1.2530067432937109,2.7104781220404157,0.23617226572759062,0.525437326069764,0.31346137903355153,0.009077744156235468
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,right_wheel_joint,252.7549533753209,232.30405276727873,47.64037410972541,45.03309557404657,46.94373191614037,1.359475892652202
2026-09-19_11-41-48,left-delay15-noise,standing_2_10s,left_wheel_joint,248.14299743947856,200.05457507357403,46.77109220950153,38.78140175341147,44.636316270057485,1.2926538523682751
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,right_hip_joint,1.099208665310911,2.877815636927494,0.6200970426773175,2.136583127427631,0.9563835320689629,0.008713558116634885
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,left_hip_joint,0.8468336814774216,2.1505059348751603,0.4777246378194851,1.5966049516614726,0.7258405530098943,0.006613093628222426
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,right_thigh_joint,2.8692604148528353,6.115294134080285,1.618637074170157,4.540191560041306,2.2665027628169376,0.020649982860531768
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,left_thigh_joint,2.370420116827248,5.419492178679607,1.3372260888533294,4.0236057513939345,1.9329408764622344,0.017610918735328402
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,right_shank_joint,2.061856029108095,4.714798991109914,1.1631557013924094,3.500418805275976,1.6814525798758262,0.015319622603097254
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,left_shank_joint,1.5322925237851752,3.424544212580617,0.8644128203328845,2.54249205190278,1.2365331974206728,0.01126598641401163
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,right_foot_joint,0.2631009293022608,0.5558825878030182,0.14842323694731746,0.4127051582771913,0.20702874637296792,0.0018862275989135707
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,left_foot_joint,0.3482583556903126,0.722990723260512,0.1964631314020306,0.5367716266405251,0.2719278193571128,0.0024775195076520186
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,right_wheel_joint,78.18924024819445,43.922476743968616,44.10892870224755,32.60946306699085,41.558878973965975,0.3786406761087307
2026-09-19_11-41-48,left-delay15-noise,drive_onset_10_12s,left_wheel_joint,87.68350381026904,64.78862434601832,49.46493156415751,48.10116390038832,49.16251095864943,0.44791695176010365
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,right_hip_joint,19.64457540023242,43.81697628378138,1.6412047748884642,2.905161857550532,2.046800660519133,0.14430376602660175
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,left_hip_joint,14.092348522038717,33.85382341159273,1.1773443412520228,2.2445829185163206,1.5198144946001484,0.10715012920554397
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,right_thigh_joint,51.765786089607225,114.63083343356205,4.324769234010171,7.600276268120279,5.375858859293414,0.37900939450877197
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,left_thigh_joint,39.06153804547989,89.32155331318013,3.263393656956847,5.9222153546607785,4.116592832788823,0.2902284821516898
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,right_shank_joint,34.50579619313314,74.66459676953501,2.8827845000319163,4.950426913062298,3.546277958143901,0.2500200799268351
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,left_shank_joint,28.277245191527953,63.463434184575824,2.3624206114670443,4.207765208354698,2.954580097208482,0.20830413204297557
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,right_foot_joint,2.8084325747914667,5.641739692170403,0.2346303169090397,0.3740597447384581,0.2793723441813139,0.019696339837421473
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,left_foot_joint,4.599310181990034,10.463680984291543,0.38424907019297894,0.6937650532584219,0.48357080428530597,0.03409276220439745
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,right_wheel_joint,489.00194409208063,529.77150755989,40.85363563338555,35.12501563348896,39.01535747175209,2.7506650377081576
2026-09-19_11-41-48,left-delay15-noise,straight_12_40s,left_wheel_joint,513.2036772977277,542.6174679431606,42.87556786090597,35.97673104824925,40.6617744772274,2.866740911105652
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,right_hip_joint,1.5526582771395154,3.44482992843613,1.6469837787246717,3.2416178871525982,2.120781443318972,0.011377878001212257
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,left_hip_joint,1.7833222012733476,2.921935630427198,1.8916607607617586,2.749569355083163,2.146562550631025,0.011516192250734188
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,right_thigh_joint,4.3641820607852075,10.000468182305124,4.629310368767374,9.41053614056865,6.049908105015979,0.032457430516598516
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,left_thigh_joint,4.709181040465523,8.046021997889245,4.995268372261137,7.571383601111976,5.760683693998252,0.030905757158695958
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,right_shank_joint,2.462647369147362,4.884207151995664,2.6122555937917067,4.596085611592289,3.2016911416821383,0.017176900204582943
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,left_shank_joint,4.300683899275706,6.575815441622838,4.561954632141503,6.187905179939008,5.0450570367750975,0.027066458759537077
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,right_foot_joint,0.3082365619193832,0.4932863259859679,0.3269622330718884,0.46418714741305944,0.36773449775340633,0.0019728757366564847
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,left_foot_joint,0.5680795264448071,1.1911600298510903,0.6025909106051928,1.120892972785872,0.7565888122666039,0.004059058150555865
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,right_wheel_joint,44.15654429582219,33.811259042464826,46.839097340684056,31.816717915290877,42.375648170254834,0.227343065746986
2026-09-19_11-41-48,left-delay15-noise,turn_onset_40_42s,left_wheel_joint,30.067298367934228,34.89986251672174,31.893916009190715,32.841104189062506,32.17534454830368,0.17261898724681954
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,right_hip_joint,23.041370336982695,48.86797534998333,1.7807280856260779,3.208005179683954,2.2178573604915797,0.16546744437290578
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,left_hip_joint,22.441308047166967,49.355637256871105,1.7343529023373963,3.24001841354573,2.195490039509027,0.16379868807397452
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,right_thigh_joint,57.28779373888355,120.60078150522303,4.427426918729982,7.917003497113785,5.496172494236777,0.41005234721336875
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,left_thigh_joint,57.23839567080452,116.16862169553362,4.423609240965271,7.626048295371925,5.404413786544968,0.40320651522651857
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,right_shank_joint,41.62622206976121,90.18948464271625,3.217038815575874,5.92061225812497,4.045056797092777,0.30178911524311924
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,left_shank_joint,56.35818024484824,102.03722068365101,4.355582717044258,6.6983731191928495,5.073104404960834,0.3784885520048695
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,right_foot_joint,4.086446660944215,6.561440827469275,0.3158167345575153,0.4307347707770009,0.35101244956669503,0.026187947884980772
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,left_foot_joint,7.183047146353554,13.288468376821232,0.555134247955629,0.8723397087275373,0.6522841241975152,0.04866489115064607
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,right_wheel_joint,517.1961964031016,532.8037331554424,39.970964367329756,34.97663088098839,38.44135993073507,2.86799038534557
2026-09-19_11-41-48,left-delay15-noise,turn_42_70s,left_wheel_joint,507.4707824066795,443.4401167793382,39.21934596987825,29.110233876473863,36.12324861266476,2.6950433047957256
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,right_hip_joint,1.316792926892707,2.6964106914213604,0.7866994320559074,1.8821341112125984,1.0528657933465964,0.009311787744702869
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,left_hip_joint,1.4169806649270522,3.380875357391308,0.8465551884173688,2.3599004618061343,1.2142645666748138,0.010739235695795171
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,right_thigh_joint,4.0532151817731465,6.6632264833543315,2.4215364590587063,4.651029568661724,2.9632538976215734,0.026207700452124085
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,left_thigh_joint,3.359019288601264,7.307280220013959,2.006798876755182,5.100588499383081,2.7585212223428677,0.024396997484425996
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,right_shank_joint,2.677180835655226,5.248357232913099,1.5994440734815207,3.663430132257803,2.1009469649566332,0.01858125919199055
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,left_shank_joint,3.151413777628986,6.001996777610901,1.8827678812675557,4.189481560234731,2.4432482076187445,0.021608650276932297
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,right_foot_joint,0.21884651197926114,0.4089658850906117,0.13074677359314923,0.28546417098114407,0.16833967390449464,0.001488834875552962
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,left_foot_joint,0.3495365295783501,0.59171040108482,0.20882568829630904,0.41302251670496604,0.2584409942919823,0.0022857117199406303
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,right_wheel_joint,65.1695600714142,47.12995197750059,38.934637974169725,32.897395993451745,37.467721908050514,0.33137316825190766
2026-09-19_11-41-48,left-delay15-noise,stop_onset_70_72s,left_wheel_joint,85.6694139838467,63.83469782381617,51.18198765290458,44.55755298530607,49.57239677119178,0.438429702671111
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,right_hip_joint,6.434954403351426,15.874868036786996,0.5733924119455156,1.4896156948227568,0.8139853053904001,0.0495521196685862
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,left_hip_joint,6.305525059300884,14.594681399111792,0.5618594935890133,1.3694895871055601,0.7739366855395512,0.04711412233587122
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,right_thigh_joint,23.459802461406145,63.033366115067324,2.090406842681771,5.914725794565865,3.0946423595968997,0.18838925901822556
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,left_thigh_joint,21.639924929536804,54.81398421444869,1.9282450149459691,5.143461412869519,2.772535081226145,0.16878067603982025
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,right_shank_joint,14.461224491265174,33.652166381903044,1.2885804422193758,3.1577456323482846,1.779408245685952,0.10832314753791526
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,left_shank_joint,15.145959780068894,34.58068344752924,1.3495943972812625,3.244872882203994,1.8472793427450334,0.11245486429156945
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,right_foot_joint,1.982106814008248,3.8309768212388366,0.1766174141383054,0.3594790952715582,0.22463542654450158,0.01367489248789125
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,left_foot_joint,3.1162526940153343,6.698703944140447,0.2776765049838661,0.6285718096704455,0.3698188006758647,0.02251306669227201
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,right_wheel_joint,486.8837964409085,395.1343850998532,43.38421951102605,37.07737161939964,41.72809178417099,2.540236763413414
2026-09-19_11-41-48,left-delay15-noise,stopped_72_90s,left_wheel_joint,542.830578678009,443.48843861531674,48.36940796718887,41.61466647174238,46.595666968424666,2.8365549726350117
2026-09-19_11-41-48,right-delay30-noise,whole,right_hip_joint,67.69506251145435,150.61070304359808,1.2679100887488919,3.0223371172985622,1.722767450952194,0.49669630461121456
2026-09-19_11-41-48,right-delay30-noise,whole,left_hip_joint,45.62488615389948,104.02921331896516,0.8545416948652726,2.087576422814148,1.174221518952076,0.33854336459404566
2026-09-19_11-41-48,right-delay30-noise,whole,right_thigh_joint,154.54867232707292,338.7590826920098,2.8946545519931535,6.797950801316535,3.9066333957829573,1.1263333133463065
2026-09-19_11-41-48,right-delay30-noise,whole,left_thigh_joint,124.20438637244101,278.1000850882472,2.326314338240502,5.58069375217504,3.1700532978794738,0.9139676731221349
2026-09-19_11-41-48,right-delay30-noise,whole,right_shank_joint,108.76046347234872,229.43853123592797,2.0370538674111294,4.604191966968488,2.7026168377568065,0.7791996507432869
2026-09-19_11-41-48,right-delay30-noise,whole,left_shank_joint,86.83636445283985,187.57096943420973,1.6264214622950037,3.7640266700340805,2.180622606259374,0.628701911962674
2026-09-19_11-41-48,right-delay30-noise,whole,right_foot_joint,9.62376924647553,17.562792374564655,0.1802505776153614,0.3524363023635137,0.22489190113210694,0.0648392655477491
2026-09-19_11-41-48,right-delay30-noise,whole,left_foot_joint,19.372751369139618,32.05158071373979,0.3628463583086264,0.6431859097768426,0.43552792717815186,0.12556837654716815
2026-09-19_11-41-48,right-delay30-noise,whole,right_wheel_joint,2274.875599666132,1737.6998334290765,42.60780057596267,34.87079337101247,40.60188375450283,11.706052148808144
2026-09-19_11-41-48,right-delay30-noise,whole,left_wheel_joint,2447.563956760856,1907.4301416918233,45.842206484559384,38.276807686240325,43.88078130960403,12.65140103958116
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,right_hip_joint,8.947547890515883,17.971622278035223,2.994461272221053,10.679131629202079,4.3344652051787875,0.06274762497911636
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,left_hip_joint,6.728651241918779,14.243662957260272,2.2518667465937616,8.46389653918332,3.335080985726177,0.04828009940356553
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,right_thigh_joint,2.2536212605896013,4.397054533018856,0.7542157549380227,2.61282612178413,1.07830840767586,0.01561006684188669
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,left_thigh_joint,2.9624068367163474,6.787628760066144,0.9914238687129866,4.033357693450738,1.5218569386549892,0.022031070486964604
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,right_shank_joint,5.264867098049226,9.170259843722341,1.7619844924451442,5.449169275318386,2.4049323198823513,0.03481485815778042
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,left_shank_joint,1.759498412756825,3.30365438862067,0.5888484666418419,1.9631038048574165,0.8284823705768549,0.011993475233958306
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,right_foot_joint,0.337237511536728,0.4681101386554699,0.11286272844734765,0.2781612984252151,0.141686441579221,0.002051115254130117
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,left_foot_joint,4.651923855962105,3.6376534979322006,1.5568517764252612,2.161573391920429,1.6622992849669838,0.02406417567074672
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,right_wheel_joint,116.48274772179907,50.217295023973236,38.98309136792021,29.840216722055107,37.38881504702778,0.5412569334231562
2026-09-19_11-41-48,right-delay30-noise,startup_0_2s,left_wheel_joint,149.4147578255827,58.09035853943368,50.00439352565438,34.51856352380318,47.30407299873099,0.6847945691114814
2026-09-19_11-41-48,right-delay30-noise,standing_2_10s,right_hip_joint,2.612598741004884,6.295246103917797,0.3908660059313877,1.2070149081698833,0.5756179508158353,0.01989326411989623
2026-09-19_11-41-48,right-delay30-noise,standing_2_10s,left_hip_joint,2.590600596549818,5.5700205393428,0.3875749047277845,1.067964257285374,0.5415949074734987,0.018717433195213472
2026-09-19_11-41-48,right-delay30-noise,standing_2_10s,right_thigh_joint,8.466795010002434,22.178592760418255,1.266701348606854,4.252398025772726,1.9425746683264393,0.06713506918063712
2026-09-19_11-41-48,right-delay30-noise,standing_2_10s,left_thigh_joint,8.233086539796748,20.097633749869768,1.2317366619644283,3.8534067063611928,1.8252051310380515,0.06307879678399164
2026-09-19_11-41-48,right-delay30-noise,standing_2_10s,right_shank_joint,5.639760245729277,13.940500256761457,0.8437539707344991,2.672872729595971,1.2578122966078982,0.04346979136805929
