0.328020,-0.002127,0.522630,0.009379,0.004920,-0.000049,0.999944,0.020575,0.021498,-0.882917,0.875227,-1.294625,1.310147,-0.969676,0.962946,0.116004,-0.115973
0.339745,-0.002224,0.497306,0.009723,0.004916,-0.000043,0.999941,0.020698,0.021311,-0.980601,0.972891,-1.171778,1.186569,-0.990989,0.984654,0.112430,-0.112395
0.349229,-0.002330,0.475524,0.010067,0.004912,-0.000038,0.999937,0.020140,0.020130,-1.059589,1.052105,-1.064850,1.078195,-1.007330,1.001469,0.108387,-0.108348
0.356609,-0.002367,0.456861,0.008493,0.009032,-0.000046,0.999923,0.019831,0.019608,-1.121062,1.113521,-0.982795,0.995379,-1.017944,1.012606,0.104241,-0.104198
0.362321,-0.002098,0.441187,0.006918,0.013152,-0.000055,0.999890,0.017636,0.017533,-1.167666,1.160747,-0.922922,0.934021,-1.023496,1.019116,0.100003,-0.099958
0.366876,-0.001246,0.428444,0.005344,0.017272,-0.000063,0.999837,0.010654,0.010724,-1.202414,1.198131,-0.879626,0.886410,-1.025006,1.022505,0.095599,-0.095552
0.370708,0.000304,0.418535,-0.001061,0.020283,0.000069,0.999794,-0.002522,-0.002440,-1.228344,1.229398,-0.847863,0.846386,-1.023452,1.023954,0.090978,-0.090929
0.373926,0.002022,0.411210,-0.007465,0.023294,0.000200,0.999701,-0.017325,-0.017341,-1.248604,1.255793,-0.824821,0.814005,-1.019645,1.023326,0.086186,-0.086135
0.376558,0.003217,0.406179,-0.013869,0.026303,0.000332,0.999558,-0.027691,-0.027804,-1.266369,1.277940,-0.808250,0.790877,-1.014358,1.020160,0.081292,-0.081240
0.378658,0.003404,0.403182,-0.012552,0.025749,0.000303,0.999590,-0.029347,-0.029468,-1.283764,1.296152,-0.796485,0.778065,-1.008219,1.014231,0.076362,-0.076309
0.380370,0.002918,0.402083,-0.011236,0.025196,0.000274,0.999619,-0.025173,-0.025242,-1.298707,1.309503,-0.790217,0.774434,-1.001295,1.006269,0.071442,-0.071388
0.381863,0.002299,0.402776,-0.009919,0.024643,0.000246,0.999647,-0.019842,-0.019847,-1.308066,1.316755,-0.790722,0.778302,-0.993512,0.997243,0.066574,-0.066519
0.383267,0.001973,0.405137,-0.009433,0.024205,0.000227,0.999662,-0.017037,-0.017009,-1.309645,1.317213,-0.798821,0.788155,-0.984821,0.987924,0.061799,-0.061743
0.384559,0.001911,0.408970,-0.008947,0.023767,0.000208,0.999677,-0.016488,-0.016456,-1.305006,1.312351,-0.813496,0.803147,-0.975288,0.978297,0.057160,-0.057103
0.385677,0.001966,0.414059,-0.008461,0.023329,0.000188,0.999692,-0.016940,-0.016916,-1.296648,1.304182,-0.833274,0.822598,-0.965008,0.968150,0.052700,-0.052642
0.386581,0.002017,0.420211,-0.008468,0.022029,0.000171,0.999721,-0.017329,-0.017315,-1.286422,1.294143,-0.856928,0.845957,-0.954075,0.957324,0.048449,-0.048390
0.387314,0.002027,0.427311,-0.008475,0.020729,0.000154,0.999749,-0.017370,-0.017362,-1.273605,1.281368,-0.884234,0.873181,-0.942599,0.945888,0.044389,-0.044328
0.387944,0.001984,0.435264,-0.008481,0.019429,0.000136,0.999775,-0.016970,-0.016964,-1.256825,1.264413,-0.915215,0.904356,-0.930692,0.933963,0.040489,-0.040427
0.388516,0.001891,0.443965,-0.008250,0.019627,0.000138,0.999773,-0.016161,-0.016152,-1.235160,1.242344,-0.949796,0.939387,-0.918433,0.921659,0.036719,-0.036656
0.388996,0.001810,0.453261,-0.008019,0.019825,0.000139,0.999771,-0.015480,-0.015465,-1.209480,1.216276,-0.987513,0.977455,-0.905775,0.909037,0.033058,-0.032995
0.389331,0.001816,0.462987,-0.007788,0.020023,0.000141,0.999769,-0.015586,-0.015570,-1.181105,1.187836,-1.027803,1.017562,-0.892636,0.896145,0.029485,-0.029421
0.389473,0.001967,0.472985,-0.008889,0.020259,0.000176,0.999755,-0.016953,-0.016944,-1.151323,1.158536,-1.070063,1.058788,-0.878972,0.883034,0.025982,-0.025917
0.389400,0.002231,0.483120,-0.009990,0.020496,0.000211,0.999740,-0.019304,-0.019308,-1.121297,1.129434,-1.113538,1.100530,-0.864888,0.869760,0.022538,-0.022473
0.389093,0.002557,0.493266,-0.011091,0.020733,0.000246,0.999724,-0.022175,-0.022195,-1.092161,1.101474,-1.157434,1.142267,-0.850527,0.856380,0.019146,-0.019081
0.388548,0.002869,0.503304,-0.011393,0.019366,0.000249,0.999748,-0.024908,-0.024941,-1.064863,1.075330,-1.200950,1.183632,-0.836070,0.842921,0.015799,-0.015734
0.387801,0.003001,0.513152,-0.011696,0.018000,0.000252,0.999770,-0.026056,-0.026096,-1.039620,1.050594,-1.243267,1.224888,-0.821865,0.829270,0.012503,-0.012438
0.386898,0.002766,0.522734,-0.011998,0.016634,0.000255,0.999790,-0.023980,-0.024011,-1.016462,1.026587,-1.283563,1.266450,-0.808295,0.815282,0.009265,-0.009201
0.385884,0.002041,0.531984,-0.007674,0.014675,0.000174,0.999863,-0.017634,-0.017639,-0.995320,1.002779,-1.321248,1.308546,-0.795649,0.800891,0.006091,-0.006028
0.384787,0.000982,0.540861,-0.003351,0.012716,0.000094,0.999914,-0.008352,-0.008331,-0.975718,0.979232,-1.356674,1.350632,-0.783811,0.786339,0.002986,-0.002923
0.383633,-0.000192,0.549329,0.000973,0.010756,0.000013,0.999942,0.001934,0.001962,-0.957080,0.956157,-1.390431,1.391973,-0.772568,0.771949,-0.000048,0.000110
0.382444,-0.001280,0.557363,0.004714,0.009053,-0.000025,0.999948,0.011477,0.011478,-0.938915,0.933786,-1.423058,1.431884,-0.761714,0.758018,-0.003008,0.003069
0.381232,-0.002167,0.564968,0.008455,0.007350,-0.000063,0.999937,0.019254,0.019212,-0.921076,0.912437,-1.454914,1.469884,-0.751076,0.744745,-0.005896,0.005956
0.380006,-0.002759,0.572157,0.012196,0.005647,-0.000102,0.999910,0.024426,0.024350,-0.903503,0.892450,-1.486309,1.505540,-0.740485,0.732307,-0.008715,0.008774
0.378773,-0.002995,0.578944,0.012097,0.004107,-0.000076,0.999918,0.026446,0.026363,-0.886171,0.874071,-1.517453,1.538552,-0.729826,0.720826,-0.011465,0.011522
0.377543,-0.002945,0.585344,0.011997,0.002566,-0.000050,0.999925,0.025937,0.025868,-0.869194,0.857171,-1.548161,1.569153,-0.719178,0.710210,-0.014134,0.014190
0.376324,-0.002713,0.591371,0.011898,0.001026,-0.000024,0.999929,0.023813,0.023770,-0.852721,0.841525,-1.578146,1.597705,-0.708672,0.700309,-0.016707,0.016762
0.375125,-0.002390,0.597039,0.010335,-0.000264,-0.000004,0.999947,0.020898,0.020882,-0.836850,0.826894,-1.607154,1.624547,-0.698430,0.690993,-0.019174,0.019227
0.373959,-0.002029,0.602357,0.008772,-0.001554,0.000016,0.999960,0.017642,0.017651,-0.821476,0.812966,-1.635060,1.649917,-0.688536,0.682189,-0.021531,0.021582
0.372840,-0.001668,0.607334,0.007210,-0.002845,0.000037,0.999970,0.014404,0.014431,-0.806440,0.799415,-1.661775,1.674029,-0.679066,0.673838,-0.023778,0.023827
0.371781,-0.001346,0.611975,0.006086,-0.003489,0.000037,0.999975,0.011515,0.011554,-0.791671,0.786006,-1.687181,1.697051,-0.670096,0.665891,-0.025916,0.025964
0.370785,-0.001088,0.616281,0.004962,-0.004133,0.000037,0.999979,0.009199,0.009243,-0.777428,0.772875,-1.711058,1.718982,-0.661695,0.658324,-0.027956,0.028002
